ABRIL 2021 (DADES REDASH
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia parque calculada con temperatura kW con degradación placas	Potencia corregida comptadors (valor referencia)	Potencia instantanea inversors (W)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada
2021-04-01	15:05:00+02:00	34,10	1.121,00	9,80875	9,87882	36,5891904	9,33689616	29,2326336	272,942064406527	2358,219436	2016,27761778	1969,90323257106	189.508,00	1.895,08	-6,01%
2021-04-01	15:10:00+02:00	35,20	305,00	2,66875	2,74729	36,4428288	2,59658152	29,1156992	75,6012864845988	653,1951152	558,481823496	545,636741555592	69.514,00	695,14	24,47%
2021-04-01	15:15:00+02:00	39,40	1.090,00	9,5375	9,64838	35,8839936	9,11909744	28,6692224	261,437432594631	2258,819418	1931,29060239	1886,87091853503	188.248,00	1.882,48	-2,53%
2021-04-01	15:20:00+02:00	40,90	1.028,00	8,995	9,11743	35,6844096	8,61727384	28,5097664	245,676464183231	2122,644651	1814,861176605	1773,11936954309	175.854,00	1.758,54	-3,10%
2021-04-01	15:25:00+02:00	42,40	1.051,00	9,19625	9,33023	35,4848256	8,81840024	28,3503104	250,004384035435	2160,037878	1846,83238569	1804,35524081913	146.085,00	1.460,85	-20,90%
2021-04-01	15:30:00+02:00	42,50	1.020,00	8,925	9,05975	35,47152	8,562758	28,33968	242,66582163744	2096,632699	1792,620957645	1751,39067561916	174.847,00	1.748,47	-2,46%
2021-04-01	15:35:00+02:00	40,70	1.060,00	9,275	9,39589	35,7110208	8,88045832	28,5310272	253,368597876386	2189,104686	1871,68450653	1828,63576287981	180.455,00	1.804,55	-3,59%
2021-04-01	15:40:00+02:00	37,10	736,00	6,44	6,53317	36,1900224	6,17477896	28,9137216	178,535839790978	1542,549656	1318,87995588	1288,54571689476	131.714,00	1.317,14	-0,13%
2021-04-01	15:45:00+02:00	40,40	1.058,00	9,2575	9,37608	35,7509376	8,86173504	28,5629184	253,117014829941	2186,931008	1869,82601184	1826,82001356768	181.196,00	1.811,96	-3,09%
2021-04-01	15:50:00+02:00	39,10	1.052,00	9,205	9,31357	35,9239104	8,80265416	28,7011136	252,645977027673	2182,861242	1866,34636191	1823,42039558607	181.652,00	1.816,52	-2,67%
2021-04-01	15:55:00+02:00	40,60	1.034,00	9,0475	9,16762	35,7243264	8,66471056	28,5416576	247,305202006624	2136,716945	1826,892987975	1784,87444925158	176.782,00	1.767,82	-3,23%
2021-04-01	16:00:00+02:00	42,20	1.072,00	9,38	9,51244	35,5114368	8,99061472	28,3715712	255,077865660248	2203,872759	1884,311208945	1840,97205113926	182.111,00	1.821,11	-3,35%
2021-04-01	16:05:00+02:00	40,10	352,00	3,08	3,19627	35,7908544	3,02093176	28,5948096	86,3829684917929	746,3488478	638,128264869	623,451314777013	101.214,00	1.012,14	58,61%
2021-04-01	16:10:00+02:00	37,60	323,00	2,82625	2,92327	36,1234944	2,76290776	28,8605696	79,7390917058601	688,9457523	589,0486182165	575,50049999752	61.485,00	614,85	4,38%
2021-04-01	16:15:00+02:00	35,60	310,00	2,7125	2,79412	36,3896064	2,64084256	29,0731776	76,7776847605187	663,3591963	567,1721128365	554,127154241261	55.715,00	557,15	-1,77%
2021-04-01	16:20:00+02:00	38,20	978,00	8,5575	8,65914	36,0436608	8,18412432	28,7967872	235,676486461385	2036,244843	1740,989340765	1700,9465859274	172.053,00	1.720,53	-1,18%
2021-04-01	16:25:00+02:00	38,90	925,00	8,09375	8,20078	35,9505216	7,75090864	28,7223744	222,624499898275	1923,475679	1644,571705545	1606,74655631746	164.789,00	1.647,89	0,20%
2021-04-01	16:30:00+02:00	38,60	715,00	6,25625	6,36097	35,9904384	6,01202536	28,7542656	172,871373995376	1493,608671	1277,035413705	1247,66359918979	110.007,00	1.100,07	-13,86%
2021-04-01	16:35:00+02:00	38,80	943,00	8,25125	8,35751	35,9638272	7,89904088	28,7330048	226,963179520436	1960,961871	1676,622399705	1638,06008451179	166.331,00	1.663,31	-0,79%
2021-04-01	16:40:00+02:00	36,80	932,00	8,155	8,24586	36,2299392	7,79351568	28,9456128	225,588087224009	1949,081074	1666,46431827	1628,13563894979	165.010,00	1.650,10	-0,98%
2021-04-01	16:45:00+02:00	38,40	893,00	7,81375	7,91693	36,0170496	7,48262984	28,7755264	215,316612502348	1860,335532	1590,58687986	1554,00338162322	144.267,00	1.442,67	-9,30%
2021-04-01	16:50:00+02:00	35,70	609,00	5,32875	5,41114	36,3763008	5,11430032	29,0625472	148,634594444975	1284,202896	1097,99347608	1072,73962613016	94.703,00	947,03	-13,75%
2021-04-01	16:55:00+02:00	35,30	812,00	7,105	7,18431	36,4295232	6,79019928	29,1050688	197,629217210111	1707,516437	1459,926553635	1426,3482429014	150.517,00	1.505,17	3,10%
2021-04-01	17:00:00+02:00	37,70	914,00	7,9975	8,09529	36,1101888	7,65120552	28,8499392	220,736814058704	1907,166073	1630,626992415	1593,12257158946	122.926,00	1.229,26	-24,61%
2021-04-01	17:05:00+02:00	33,70	406,00	3,5525	3,61949	36,6424128	3,42093512	29,2751552	100,148406567131	865,2822327	739,8163089585	722,800533852455	91.907,00	919,07	24,23%
2021-04-01	17:10:00+02:00	34,50	800,00	7	7,07315	36,535968	6,6851372	29,190112	195,139903603366	1686,008767	1441,537495785	1408,38213338195	147.221,00	1.472,21	2,13%
2021-04-01	17:15:00+02:00	34,70	828,00	7,245	7,31969	36,5093568	6,91815272	29,1688512	201,794567268555	1743,505061	1490,696827155	1456,41080013044	151.840,00	1.518,40	1,86%
2021-04-01	17:20:00+02:00	33,70	384,00	3,36	3,42699	36,6424128	3,23899512	29,2751552	94,8220848300426	819,2628129	700,4697050295	684,358901813822	75.613,00	756,13	7,95%
2021-04-01	17:25:00+02:00	33,10	732,00	6,405	6,46737	36,7222464	6,11258856	29,3389376	179,336854336314	1549,470421	1324,797209955	1294,32687412604	135.409,00	1.354,09	2,21%
2021-04-01	17:30:00+02:00	35,00	679,00	5,94125	6,01825	36,46944	5,688106	29,13696	165,73411699776	1431,942771	1224,311069205	1196,15191461329	125.006,00	1.250,06	2,10%
2021-04-01	17:35:00+02:00	35,20	682,00	5,9675	6,04604	36,4428288	5,71437152	29,1156992	166,377922293367	1437,505249	1229,066987895	1200,79844717342	125.371,00	1.253,71	2,01%
2021-04-01	17:40:00+02:00	33,70	574,00	5,0225	5,08949	36,6424128	4,81029512	29,2751552	140,822136195803	1216,703257	1040,281284735	1016,35481518609	85.214,00	852,14	-18,09%
2021-04-01	17:45:00+02:00	31,40	654,00	5,7225	5,77178	36,9484416	5,45515664	29,5196544	161,034338710665	1391,336686	1189,59286653	1162,23223059981	112.859,00	1.128,59	-5,13%
2021-04-01	17:50:00+02:00	31,50	344,00	3,01	3,06005	36,935136	2,8921844	29,509024	85,3455388720256	737,3854559	630,4645647945	615,963879804227	81.497,00	814,97	29,26%
2021-04-01	17:55:00+02:00	29,60	286,00	2,5025	2,53792	37,1879424	2,39869696	29,7110016	71,2676892164751	615,7528348	526,468673754	514,359894257658	53.342,00	533,42	1,32%
2021-04-01	18:00:00+02:00	30,90	648,00	5,67	5,71543	37,0149696	5,40189784	29,5728064	159,749279014898	1380,233771	1180,099874205	1152,95757709829	121.868,00	1.218,68	3,27%
2021-04-01	18:05:00+02:00	32,70	512,00	4,48	4,53929	36,7754688	4,29027752	29,3814592	126,054613910557	1089,111864	931,19064372	909,77325891444	100.810,00	1.008,10	8,26%
2021-04-01	18:10:00+02:00	32,40	258,00	2,2575	2,31448	36,8153856	2,18751424	29,4133504	64,3421228461097	555,9159414	475,308129897	464,376042909369	47.779,00	477,79	0,52%
2021-04-01	18:15:00+02:00	27,70	167,00	1,46125	1,48204	37,4407488	1,40073952	29,9129792	41,900292126378	362,018524	309,52583802	302,40674374554	30.107,00	301,07	-2,73%
2021-04-01	18:20:00+02:00	26,00	207,00	1,81125	1,81895	37,666944	1,7191676	30,093696	51,7361071274496	446,9999656	382,184970588	373,394716264476	28.868,00	288,68	-24,47%
2021-04-01	18:25:00+02:00	25,40	203,00	1,77625	1,77933	37,7467776	1,68172104	30,1574784	50,7164659386255	438,1902657	374,6526771735	366,03566559851	37.185,00	371,85	-0,75%
2021-04-01	18:30:00+02:00	25,00	231,00	2,02125	2,02125	37,8	1,91037	30,2	57,693174	498,4690234	426,191015007	416,388621661839	44.448,00	444,48	4,29%
2021-04-01	18:35:00+02:00	25,10	255,00	2,23125	2,23202	37,7866944	2,10957776	30,1893696	63,6868226965801	550,2541481	470,4672966255	459,646548803113	49.001,00	490,01	4,15%
2021-04-01	18:40:00+02:00	25,30	201,00	1,75875	1,76106	37,7600832	1,66445328	30,1681088	50,2134076435569	433,843842	370,93648491	362,40494575707	36.641,00	366,41	-1,22%
2021-04-01	18:45:00+02:00	25,00	187,00	1,63625	1,63625	37,8	1,54649	30,2	46,703998	403,5225427	345,0117740085	337,076503206305	34.386,00	343,86	-0,33%
2021-04-01	18:50:00+02:00	24,60	179,00	1,56625	1,56317	37,8532224	1,47741896	30,2425216	44,6808748100495	386,0427584	330,066558432	322,475027588064	32.858,00	328,58	-0,45%
2021-04-01	18:55:00+02:00	23,90	152,00	1,33	1,32153	37,9463616	1,24903464	30,3169344	37,8669012442076	327,1700267	279,7303728285	273,296574253445	27.495,00	274,95	-1,71%
2021-04-01	19:00:00+02:00	23,60	149,00	1,30375	1,29297	37,9862784	1,22204136	30,3488256	37,0875201106268	320,4361738	273,972928599	267,671551241223	26.931,00	269,31	-1,70%
2021-04-01	19:05:00+02:00	23,70	150,00	1,3125	1,30249	37,9729728	1,23103912	30,3381952	37,3475051213962	322,6824442	275,893489791	269,547939525807	27.042,00	270,42	-1,98%
2021-04-01	19:10:00+02:00	23,40	146,00	1,2775	1,26518	38,0128896	1,19577584	30,3700864	36,3158155758326	313,7686466	268,272192843	262,101932407611	27.555,00	275,55	2,71%
2021-04-01	19:15:00+02:00	23,40	133,00	1,16375	1,15143	38,0128896	1,08826584	30,3700864	33,0507275869686	285,5582864	244,152334872	238,536831169944	23.890,00	238,90	-2,15%
2021-04-01	19:20:00+02:00	23,10	135,00	1,18125	1,16662	38,0528064	1,10262256	30,4019776	33,5219063703747	289,629271	247,633026705	241,937467090785	24.369,00	243,69	-1,59%
2021-04-01	19:25:00+02:00	23,10	124,00	1,085	1,07037	38,0528064	1,01165256	30,4019776	30,7562384681027	265,7339004	227,202484842	221,976827690634	22.039,00	220,39	-3,00%
2021-04-01	19:30:00+02:00	22,90	104,00	0,91	0,89383	38,0794176	0,84479704	30,4232384	25,7014617475343	222,0606295	189,8618382225	185,495015943383	18.099,00	180,99	-4,67%
2021-04-01	19:35:00+02:00	22,30	98,00	0,8575	0,83671	38,1592512	0,79081048	30,4870208	24,109455552618	208,305696	178,10137008	174,00503856816	17.128,00	171,28	-3,83%
2021-04-01	19:40:00+02:00	21,90	96,00	0,84	0,81613	38,2124736	0,77135944	30,5295424	23,5492507291203	203,4655263	173,9630249865	169,961875411811	16.784,00	167,84	-3,52%
2021-04-01	19:45:00+02:00	21,70	66,00	0,5775	0,55209	38,2390848	0,52180392	30,5508032	15,9415288689085	137,7348094	117,763262037	115,054707010149	10.986,00	109,86	-6,71%
2021-04-01	19:50:00+02:00	20,90	45,00	0,39375	0,36218	38,3455296	0,34231184	30,6358464	10,4870129511414	90,6077919	77,4696620745	75,6878598467865	7.253,00	72,53	-6,38%
2021-04-01	19:55:00+02:00	20,90	40,00	0,35	0,31843	38,3455296	0,30096184	30,6358464	9,22022070250138	79,66270687	68,11161437385	66,5450472432515	6.437,00	64,37	-5,49%
2021-04-01	20:00:00+02:00	20,40	30,00	0,2625	0,22708	38,4120576	0,21462304	30,6889984	6,58656613116314	56,90793137	48,65628132135	47,537186850959	4.537,00	45,37	-6,75%
2021-04-01	20:05:00+02:00	20,10	24,00	0,21	0,17227	38,4519744	0,16281976	30,7208896	5,0019678716585	43,21700241	36,95053706055	36,1006747081574	3.142,00	31,42	-14,97%
2021-04-01	20:10:00+02:00	20,20	27,00	0,23625	0,19929	38,4386688	0,18835752	30,7102592	5,78450826146918	49,97815138	42,7313194299	41,7484990830123	3.911,00	39,11	-8,47%
2021-04-01	20:15:00+02:00	20,10	17,00	0,14875	0,11102	38,4519744	0,10492976	30,7208896	3,2235355727145	27,85134735	23,81290198425	23,2652052386122	2.125,00	21,25	-10,76%
2021-04-01	20:20:00+02:00	20,00	13,00	0,11375	0,07525	38,46528	0,071122	30,73152	2,18568716544	18,88433711	16,14610822905	15,7747477397819	1.244,00	12,44	-22,95%
2021-04-01	20:25:00+02:00	19,50	16,00	0,14	0,09765	38,531808	0,0922932	30,784672	2,8412158898304	24,54810529	20,98863002295	20,5058915324221	1.987,00	19,87	-5,33%
2021-04-01	20:30:00+02:00	19,70	22,00	0,1925	0,15169	38,5051968	0,14336872	30,7634112	4,41051088657766	38,10681406	32,5813260213	31,8319555228101	3.059,00	30,59	-6,11%
2021-04-01	20:35:00+02:00	19,50	11,00	0,09625	0,0539	38,531808	0,0509432	30,784672	1,5682697026304	13,54985023	11,58512194665	11,3186641418771	920,00	9,20	-20,59%
2021-04-01	20:40:00+02:00	19,30	6,00	0,0525	0,00861	38,5584192	0,00813768	30,8059328	0,250688823227904	2,165951433	1,851888475215	1,80929504028506	220,00	2,20	18,80%
2021-04-01	20:45:00+02:00	19,20	4,00	0,035	-0,00966	38,5717248	-0,00913008	30,8165632	-0,281357687341056	-2,430930419	-2,078445508245	-2,03064126155536	47,00	0,47	-122,61%
2021-04-01	20:50:00+02:00	18,70	2,00	0,0175	-0,03101	38,6382528	-0,02930888	30,8697152	-0,904756778430976	-7,817098566	-6,68361927393	-6,52989603062961	4,00	0,04	-100,60%
2021-04-01	20:55:00+02:00	18,00	1,00	0,00875	-0,04515	38,731392	-0,0426732	30,944128	-1,3204849629696	-11,40899008	-9,7546865184	-9,5303287284768	0,00	0,00	-100,00%
2021-04-01	21:00:00+02:00	17,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:05:00+02:00	17,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:10:00+02:00	17,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:15:00+02:00	17,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:20:00+02:00	17,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:25:00+02:00	17,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:30:00+02:00	17,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:35:00+02:00	16,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:40:00+02:00	16,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:45:00+02:00	16,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:50:00+02:00	16,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	21:55:00+02:00	16,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:00:00+02:00	16,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:05:00+02:00	16,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:10:00+02:00	16,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:15:00+02:00	16,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:20:00+02:00	16,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:25:00+02:00	16,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:30:00+02:00	16,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:35:00+02:00	15,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:40:00+02:00	15,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:45:00+02:00	16,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:50:00+02:00	16,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	22:55:00+02:00	16,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:00:00+02:00	15,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:05:00+02:00	15,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:10:00+02:00	15,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:15:00+02:00	15,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:20:00+02:00	15,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:25:00+02:00	16,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:30:00+02:00	16,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:35:00+02:00	16,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:40:00+02:00	16,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:45:00+02:00	16,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:50:00+02:00	16,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-01	23:55:00+02:00	16,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:00:00+02:00	15,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:05:00+02:00	15,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:10:00+02:00	15,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:15:00+02:00	15,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:20:00+02:00	14,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:25:00+02:00	14,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:30:00+02:00	13,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:35:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:40:00+02:00	13,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:45:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:50:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	00:55:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:00:00+02:00	14,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:05:00+02:00	14,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:10:00+02:00	14,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:15:00+02:00	14,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:20:00+02:00	14,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:25:00+02:00	14,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:30:00+02:00	14,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:35:00+02:00	15,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:40:00+02:00	15,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:45:00+02:00	14,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:50:00+02:00	14,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	01:55:00+02:00	14,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:00:00+02:00	14,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:05:00+02:00	14,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:10:00+02:00	14,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:15:00+02:00	14,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:20:00+02:00	13,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:25:00+02:00	13,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:30:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:35:00+02:00	13,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:40:00+02:00	13,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:45:00+02:00	12,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:50:00+02:00	12,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	02:55:00+02:00	12,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:00:00+02:00	12,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:05:00+02:00	12,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:10:00+02:00	12,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:15:00+02:00	11,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:20:00+02:00	11,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:25:00+02:00	11,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:30:00+02:00	12,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:35:00+02:00	12,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:40:00+02:00	12,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:45:00+02:00	12,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:50:00+02:00	12,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	03:55:00+02:00	13,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:00:00+02:00	13,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:05:00+02:00	13,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:10:00+02:00	13,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:20:00+02:00	13,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:25:00+02:00	13,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:30:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:35:00+02:00	13,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:40:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:45:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:50:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	04:55:00+02:00	13,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:00:00+02:00	13,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:05:00+02:00	13,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:10:00+02:00	13,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:15:00+02:00	13,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:20:00+02:00	13,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:25:00+02:00	13,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:30:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:35:00+02:00	12,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:40:00+02:00	12,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:45:00+02:00	12,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:50:00+02:00	12,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	05:55:00+02:00	11,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:00:00+02:00	11,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:05:00+02:00	11,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:10:00+02:00	10,80	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:15:00+02:00	10,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:20:00+02:00	11,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:25:00+02:00	12,00	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:30:00+02:00	12,10	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:35:00+02:00	12,30	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:40:00+02:00	12,50	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:45:00+02:00	12,90	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:50:00+02:00	13,20	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	06:55:00+02:00	13,40	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	07:00:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	07:05:00+02:00	13,70	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	07:10:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
2021-04-02	07:15:00+02:00	13,60	0,00	0	0	0	0	0	0	0	0	0	0,00	0,00	0,00%
